720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 0
72, 1
216, 2
432, 3
720, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
648, 4
0, 1
144, 2
360, 3
